Event_Id,Accident_Number,Event_Date,LOCATION,Country,Latitude,Longitude,Injury_Severity,Aircraft_Category,Registration_Number,Make,Model,Amateur_Built,Number_of_Engines,Engine_Type,Purpose_of_flight,Air_carrier,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Minor_Injuries,Total_Uninjured,Weather_Condition,Broad_phase_of_flight
20080414X00473,ANC08FA050,4/9/08,"UNALASKA, AK",United States,53.900278,-166.533333,Non-Fatal,Airplane,N741,Grumman,G-21A,No,2,Reciprocating,Unknown,"Peninsula Airways, Inc.",0,1,8,Unknown,VMC,Landing
20060113X00067,ANC06CA012,12/19/05,"BREVIG MISSION, AK",United States,65.316667,-166.45,Non-Fatal,Airplane,N303GV,Cessna,208,No,1,Turbo Prop,Unknown,"Hageland Aviation Services, Inc.",0,0,0,2,VMC,Taxi
20121204X63622,ANC13LA012,12/3/12,"MEKORYUK, AK",United States,60.4,-166.336944,Non-Fatal,Airplane,N169LJ,Cessna,208B,No,1,Turbo Prop,Unknown,Hageland Aviation Services (dba: Era Alaska),0,0,1,8,VMC,Takeoff
20150729X83049,ANC15CA058,7/19/15,"MEKORYUK, AK",United States,60.385,-166.268889,Non-Fatal,Airplane,N3392J,Cessna,150G,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Landing
20160121X00157,GAA16CA109,1/15/16,"HOOPER BAY, AK",United States,61.523611,-166.146111,Non-Fatal,Airplane,N104AN,Cessna,CE-208,No,1,Turbo Prop,Unknown,Grant Aviation Inc.,0,0,1,8,VMC,Landing
20200210X53022,ANC20LA020,2/4/20,"HOOPER BAY, AK",United States,61.523889,-166.144722,Non-Fatal,Airplane,N454SF,Cessna,208,No,1,Turbo Prop,Unknown,Grant Aviation,0,0,0,7,Unknown,Takeoff
20190909X21154,GAA19CA529,9/7/19,"MEKORYUK, AK",United States,59.935277,-165.576945,Non-Fatal,Airplane,N737NJ,Cessna,172,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Takeoff
20141230X11811,ANC15IA006,12/20/14,"NOME, AK",United States,64.512222,-165.445277,Incident,Airplane,N393B,Cessna,180J,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Takeoff
20110609X31548,ANC11LA041,6/1/11,"NOME, AK",United States,64.512222,-165.445277,Non-Fatal,Airplane,N168TT,Eclipse Aviation Corp,EA500,No,2,Turbo Fan,Personal,Unknown,0,0,0,2,VMC,Landing
20090602X35617,ANC09CA049,5/31/09,"NOME, AK",United States,64.512222,-165.445277,Non-Fatal,Airplane,N94995,Taylorcraft,BC12-D,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20090220X43946,ANC09LA021,2/19/09,"NOME, AK",United States,64.512222,-165.445,Non-Fatal,Airplane,N41185,Piper,PA-31-350,No,2,Reciprocating,Unknown,Frontier Flying Service,0,1,5,Unknown,IMC,Approach
20050804X01162,ANC05CA091,7/4/05,"NOME, AK",United States,64.5,-165.433333,Non-Fatal,Airplane,N7440K,Piper,PA-20,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20090612X73528,ANC09CA055,6/3/09,"NOME, AK",United States,64.513056,-165.396111,Non-Fatal,Airplane,N2532F,Champion,7ECA,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20150429X23209,ANC15LA023,4/23/15,"NOME, AK",United States,64.511389,-165.390277,Non-Fatal,Airplane,N4554F,Cessna,185,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Takeoff
20160711X65339,ANC16CA040,7/3/16,"NOME, AK",United States,64.513611,-165.385555,Non-Fatal,Airplane,N9203T,Cessna,180,No,1,Reciprocating,Personal,Unknown,0,0,0,4,VMC,Landing
20100916X63553,ANC10CA093,9/15/10,"NOME, AK",United States,64.575556,-165.381111,Non-Fatal,Airplane,N87256,Cessna,T310R,No,2,Reciprocating,Personal,Unknown,0,0,1,Unknown,VMC,Approach
20170306X60913,ANC17FA018,3/5/17,"NOME, AK",United States,64.448055,-165.091389,Fatal,Airplane,N736AS,Cessna,R172K,No,1,Reciprocating,Personal,Unknown,1,0,0,Unknown,IMC,Unknown
20081104X31228,ANC09LA009,11/1/08,"TOKSOOK BAY, AK",United States,60.541389,-165.087222,Non-Fatal,Airplane,N437RA,Construcciones Aeronauticas Sa,CASA-212,No,2,Turbo Prop,Unknown,"Arctic Transportation Services, Inc.",0,0,2,Unknown,VMC,Approach
20150727X90643,ANC15LA057,7/24/15,"COLD BAY, AK",United States,54.473334,-164.83,Non-Fatal,Airplane,N798,Found Acft Canada Inc,FBA 2C1,No,1,Reciprocating,Public Aircraft - Federal,Unknown,0,0,0,3,VMC,Takeoff
20100128X74138,ANC10CA015,1/23/10,"NIGHTMUTE, AK",United States,60.470834,-164.700833,Non-Fatal,Airplane,N3718F,Cessna,172H,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Taxi
20080812X01220,ANC08TA099,8/5/08,"NOME, AK",United States,65.073889,-164.665556,Non-Fatal,Airplane,N7055,Piper,PA-18,No,1,Reciprocating,Public Aircraft,Unknown,0,0,0,1,VMC,Takeoff
20130508X32011,ANC13CA042,5/4/13,"NEWTOK, AK",United States,60.939166,-164.641389,Non-Fatal,Airplane,N9400M,Cessna,207A,No,1,Reciprocating,Unknown,Hageland Aviation (dba: Era Alaska),0,0,4,Unknown,VMC,Go-around
20060111X00056,ANC06CA011,12/13/05,"NEWTOK, AK",United States,60.939166,-164.641389,Non-Fatal,Airplane,N454SF,Cessna,208B,No,1,Turbo Prop,Unknown,Unknown,0,0,0,4,VMC,Takeoff
20180309X24419,GAA18CA154,2/25/18,"NEWTOK, AK",United States,60.938333,-164.640277,Non-Fatal,Airplane,N1658U,Cessna,207,No,1,Reciprocating,Positioning,Unknown,0,0,0,2,VMC,Takeoff
20190416X30036,ANC19TA017,4/15/19,"NOME, AK",United States,65.925834,-164.611389,Non-Fatal,Airplane,N5163E,Cessna,A185,No,Unknown,Unknown,Public Aircraft - Federal,Unknown,0,1,0,Unknown,IMC,Unknown
20110904X00636,ANC11FA091B,9/2/11,"NIGHTMUTE, AK",United States,60.605556,-164.598611,Fatal,Airplane,N73789,Cessna,T207A,No,1,Reciprocating,Unknown,Ryan Air Inc,1,0,0,1,VMC,Unknown
20110904X00636,ANC11FA091A,9/2/11,"NIGHTMUTE, AK",United States,60.605556,-164.598611,Fatal,Airplane,N207DR,Cessna,208B,No,1,Turbo Prop,Unknown,Grant Aviation,1,0,0,1,VMC,Maneuvering
20131115X15020,ANC14CA005,11/12/13,"JUNEAU, AK",United States,57.53,-164.58,Non-Fatal,Airplane,N709SB,Cessna,172,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Landing
20140603X95748,ENG14IA016,2/24/14,"EMMONAK, AK",United States,62.791389,-164.504167,Incident,Airplane,N351CE,Douglas,C 118A,No,4,Reciprocating,Unknown,Tatonduk Outfitters Limited Dba,0,0,0,3,VMC,Unknown
20080326X00386,ANC08CA036,2/7/08,"CHEFORNAK, AK",United States,60.149166,-164.285555,Non-Fatal,Airplane,N7380U,Cessna,207,No,1,Reciprocating,Positioning,Unknown,0,0,0,1,VMC,Unknown
20041207X01931,ANC05CA005,10/11/04,"CHEFORNAK, AK",United States,60.149166,-164.285555,Non-Fatal,Airplane,N5277J,Cessna,207,No,1,Reciprocating,Unknown,Hageland Aviation,0,0,0,3,VMC,Approach
20120504X62009,ANC12CA036,5/3/12,"CHEFORNAK, AK",United States,60.142777,-164.284722,Non-Fatal,Airplane,N1906,Short Bros. & Harland,SC7 SERIES 3,No,2,Turbo Prop,Unknown,Ryan Air Inc,0,0,0,1,VMC,Landing
20110107X52253,ANC11LA009,1/6/11,"KIPNUK, AK",United States,59.932778,-164.030278,Non-Fatal,Airplane,N715HE,Cessna,208B,No,1,Turbo Prop,Unknown,Hageland Aviation,0,0,0,6,VMC,Landing
20050408X00432,ANC05CA050,3/19/05,"FALSE PASS, AK",United States,54.838333,-163.866667,Non-Fatal,Airplane,N3996Z,Piper,PA-18,No,1,Reciprocating,Personal,Unknown,0,0,1,1,VMC,Takeoff
20190922X23136,GAA19CA563,9/22/19,"MOUNTAIN VILLAGE, AK",United States,61.934722,-163.664167,Non-Fatal,Airplane,N77KZ,De Havilland,BEAVER DHC 2,No,1,Reciprocating,Unknown,Michael W. Renfro,0,0,0,3,VMC,Takeoff
20180801X55334,ANC18LA059,7/31/18,"WHITE MOUNTAIN, AK",United States,64.566667,-163.568611,Non-Fatal,Airplane,N185KB,Cessna,A185,No,Unknown,Unknown,Personal,Unknown,0,0,0,4,VMC,Unknown
20120706X05542,ANC12CA067,7/6/12,"KOTLIK, AK",United States,63.025,-163.526111,Non-Fatal,Airplane,N2162C,Cessna,207A,No,1,Reciprocating,Positioning,Unknown,0,0,0,1,VMC,Maneuvering
20131130X23954,ANC14MA008,11/29/13,"SAINT MARYS, AK",United States,62.050833,-163.269167,Fatal,Airplane,N12373,Cessna,208B,No,1,Turbo Prop,Unknown,Hageland Aviation (dba: Era Alaska),4,6,0,Unknown,IMC,Approach
20200325X05113,ANC20CA037,12/9/19,"KWIGILLINGOK, AK",United States,59.881667,-163.168889,Non-Fatal,Airplane,N9728M,Cessna,207,No,1,Reciprocating,Unknown,Grant Aviation Inc,0,0,0,1,VMC,Takeoff
20111222X22155,ANC12CA016,12/21/11,"KWIGILLINGOK, AK",United States,59.876389,-163.168611,Non-Fatal,Airplane,N6480H,Cessna,207A,No,1,Reciprocating,Unknown,Flight Alaska Inc (dba: Yute Air Alaska),0,0,1,Unknown,IMC,Approach
20100223X45456,ANC10LA019,2/17/10,"KWIGILLINGOK, AK",United States,59.876389,-163.168611,Non-Fatal,Airplane,N207DR,Cessna,208B,No,1,Turbo Prop,Unknown,Grant Aviation,0,0,0,8,VMC,Takeoff
20171215X93022,GAA18CA088,12/14/17,"KWIGILLINGOK, AK",United States,59.875556,-163.168056,Non-Fatal,Airplane,N8209C,Piper,PA 32R,No,1,Reciprocating,Unknown,Paklook Air (dba: Yute Commuter Service),0,0,0,3,VMC,Landing
20111014X60059,ANC12LA002,11/7/11,"KWIGILLINGOK, AK",United States,59.8725,-163.167778,Non-Fatal,Airplane,N6314H,Cessna,207A,No,1,Reciprocating,Unknown,Hageland Aviation Services (dba: Era Alaska),0,0,3,3,VMC,Takeoff
20200206X34831,ANC20FA017,2/6/20,"TUNTUTULIAK, AK",United States,60.351667,-163.023056,Fatal,Airplane,N7632C,Piper,PA32R,No,1,Reciprocating,Unknown,Paklook Air Inc (dba: Yute Commuter Services),5,0,0,Unknown,IMC,Cruise
20110421X15324,ANC11LA027,4/14/11,"COLD BAY, AK",United States,55.733333,-162.983333,Non-Fatal,Airplane,N81052,Piper,PA-32-301,No,1,Reciprocating,Unknown,Peninsula Airways Inc (dba: Penair),0,0,0,1,VMC,Unknown
20080826X01331,ANC08LA111,8/22/08,"KONGIGANAK, AK",United States,59.960833,-162.881389,Non-Fatal,Airplane,N17GN,Cessna,207A,No,1,Reciprocating,Unknown,Hageland Aviation,0,0,2,4,VMC,Takeoff
20180924X81703,GAA18CA567,9/20/18,"ST. MARY'S, AK",United States,62.57,-162.85,Non-Fatal,Airplane,N8192D,Piper,PA18,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Landing
20110614X25149,ANC11CA044,6/12/11,"COLD BAY, AK",United States,55.205278,-162.724445,Non-Fatal,Airplane,N600UA,Douglas,DC-6B,No,4,Reciprocating,Unknown,Unknown,0,0,0,4,VMC,Landing
20090214X61509,ANC09LA019,2/14/09,"KOTZEBUE, AK",United States,66.884722,-162.598611,Non-Fatal,Airplane,N440RA,Construcciones Aeronauticas Sa,C-212-CC,No,2,Turbo Prop,Unknown,Arctic Transportation Services Inc (dba: Arctic Transportation Services),0,0,0,2,IMC,Approach
20030714X01104,ANC03LA071,7/9/03,"KOTZEBUE, AK",United States,66.885555,-162.598611,Non-Fatal,Airplane,N410GV,Cessna,208B,No,1,Turbo Prop,Unknown,"Hageland Aviation Services Inc (dba: Hageland Aviation Services, Inc.)",0,1,0,2,VMC,Cruise
20190922X10702,GAA19CA562,9/20/19,"KOTZEBUE, AK",United States,66.884722,-162.598055,Non-Fatal,Airplane,N67112,De Havilland,BEAVER DHC 2 MK.1,No,1,Reciprocating,Other Work Use,Unknown,0,0,0,1,VMC,Takeoff
20040831X01333,ANC04CA083,7/22/04,"KOTZEBUE, AK",United States,66.885555,-162.583333,Non-Fatal,Airplane,N2364,Piper,J5A,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Takeoff
20090629X64855,ANC09CA059,6/27/09,"KASIGLUK, AK",United States,60.873334,-162.524445,Non-Fatal,Airplane,N5490C,Cessna,170A,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20090410X73921,ANC09LA030,4/10/09,"NUNAPITCHUK, AK",United States,60.906111,-162.440555,Non-Fatal,Airplane,N43551,Piper,PA-32-300,Unknown,1,Reciprocating,Unknown,J P Air Service Llc,0,0,0,1,VMC,Approach
20050204X00133,ANC05CA017,12/16/04,"NUNAPITCHUK, AK",United States,60.905833,-162.439166,Non-Fatal,Airplane,N496K,Cessna,U206G,No,1,Reciprocating,Positioning,Unknown,0,0,0,1,VMC,Taxi
20061002X01437,ANC06CA132,9/11/06,"NOATAK, AK",United States,67.744166,-162.437777,Non-Fatal,Airplane,N105JH,Piper,PA-12,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20130730X15546,ANC13CA069,7/28/13,"KOTZEBUE, AK",United States,66.708611,-162.419445,Non-Fatal,Airplane,N4557F,Cessna,A185E,No,1,Reciprocating,Instructional,Unknown,0,0,0,2,VMC,Takeoff
20150922X63000,GAA15CA268,9/18/15,"BETHEL, AK",United States,61.490833,-162.410278,Non-Fatal,Airplane,N910SP,Helio,H 395,No,1,Reciprocating,Unknown,Renfro's Alaskan Adventures (dba: Renfro's Alaskan Adventures Inc.),0,0,0,4,VMC,Takeoff
20160928X15757,GAA16CA516,9/25/16,"KOTZEBUE, AK",United States,67.144722,-162.275278,Non-Fatal,Airplane,N2880P,Piper,PA 18,No,1,Reciprocating,Business,Unknown,0,0,0,1,IMC,Landing
20190321X84610,GAA19CA174,3/21/19,"ATMAUTLUAK, AK",United States,60.863889,-162.273889,Non-Fatal,Airplane,N5544F,Piper,PA32R,No,1,Reciprocating,Unknown,Yute Commuter Service,0,0,0,5,Unknown,Unknown
20090211X65410,ANC09LA018,2/7/09,"ATMAUTLUAK, AK",United States,60.866945,-162.273056,Non-Fatal,Airplane,N5246D,Cessna,172N,No,1,Reciprocating,Unknown,Jp Air,0,0,4,Unknown,VMC,Go-around
20100218X60806,ANC10TA017,2/11/10,"KING COVE, AK",United States,55.116667,-162.266667,Non-Fatal,Airplane,N278Z,Piper,PA-18-150,No,1,Reciprocating,Public Aircraft - Federal,Unknown,0,0,0,2,VMC,Unknown
20100427X30038,ANC10LA032,4/26/10,"KING COVE, AK",United States,55.116389,-162.266111,Non-Fatal,Airplane,N8305H,Piper,PA-32-301,No,1,Reciprocating,Unknown,Peninsula Airways Inc (dba: Penair),0,0,0,5,VMC,Landing
20170523X54233,ANC17LA024,5/22/17,"NOATAK, AK",United States,68.471389,-162.225,Non-Fatal,Airplane,N9575G,Cessna,U206F,No,Unknown,Reciprocating,Unknown,Golden Eagle Outfitters,0,0,0,2,VMC,Taxi
20091207X20321,ANC10CA009,10/30/09,"KOTZEBUE, AK",United States,67.016667,-162.161389,Non-Fatal,Airplane,N8944T,Cessna,182C,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Takeoff
20110104X42106,ANC11LA006,12/22/10,"SAINT MICHAEL, AK",United States,60.49,-162.110278,Non-Fatal,Airplane,N45052,Piper,PA-31-350,No,2,Reciprocating,Unknown,Bering Air Inc (dba: Bering Air Inc.),0,0,0,2,VMC,Landing
20100426X43553,ANC10CA031,5/7/10,"EEK, AK",United States,60.216945,-162.016667,Non-Fatal,Airplane,N77HV,Piper,PA-31-350,No,2,Reciprocating,Positioning,Unknown,0,0,1,1,VMC,Unknown
20130529X83934,ANC13CA050,5/28/13,"NAPAKIAK, AK",United States,60.6875,-161.973611,Non-Fatal,Airplane,N3617T,Taylorcraft Aviation Corp,F19,No,1,Reciprocating,Instructional,Unknown,0,0,0,2,VMC,Landing
20161129X63442,ANC17LA007,11/22/16,"BETHEL, AK",United States,61.414722,-161.958056,Non-Fatal,Airplane,N83641,Piper,PA-18,No,1,Reciprocating,Aerial Observation,Unknown,0,0,0,2,VMC,Takeoff
20200505X81213,ANC20CA044,4/18/20,"BUCKLAND, AK",United States,65.907778,-161.926389,Non-Fatal,Airplane,N88TG,Piper,PA31,No,Unknown,Unknown,Personal,Unknown,0,0,0,1,VMC,Unknown
20190813X05139,ANC19LA045,8/1/19,"BUCKLAND, AK",United States,65.907778,-161.926389,Non-Fatal,Airplane,N451CE,Douglas,C 118A,No,4,Reciprocating,Unknown,Tatonduk Outfitters Limited,0,0,0,3,VMC,Landing
20090730X93020,ANC09CA075,7/29/09,"BUCKLAND, AK",United States,65.907778,-161.926389,Non-Fatal,Airplane,N540RT,Cessna,180,No,1,Reciprocating,Personal,Unknown,0,0,0,4,IMC,Landing
20121012X21959,ANC13CA003,10/7/12,"BUCKLAND, AK",United States,65.908056,-161.924167,Non-Fatal,Airplane,N8808,Cessna,172D,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Takeoff
20080116X00058,ANC08LA027,12/18/07,"BETHEL, AK",United States,60.795,-161.888333,Non-Fatal,Airplane,N5187B,Cessna,208B,No,1,Turbo Prop,Unknown,Arctic Circle Air Service Inc.,0,1,1,Unknown,VMC,Climb
20161114X33155,ANC17LA006,11/11/16,"BETHEL, AK",United States,60.772778,-161.886666,Non-Fatal,Airplane,N9084J,Piper,PA32R,No,1,Reciprocating,Public Aircraft - State,Unknown,0,0,1,Unknown,VMC,Takeoff
20130915X55145,ANC13LA100,9/13/13,"KOTZEBUE, AK",United States,67.177778,-161.863056,Non-Fatal,Airplane,N8316Q,Cessna,U206F,No,1,Reciprocating,Personal,Unknown,0,2,0,Unknown,VMC,Unknown
20131218X65303,ANC14LA011,12/15/13,"BETHEL, AK",United States,60.782223,-161.85,Non-Fatal,Airplane,N20109,Cessna,172M,No,1,Reciprocating,Unknown,Flight Alaska Inc. (dba: Yute Air Alaska),0,0,0,1,VMC,Takeoff
20080806X01169,ANC08LA093,7/29/08,"QUINHAGAK, AK",United States,59.755278,-161.845277,Non-Fatal,Airplane,N9952M,Cessna,207,No,1,Reciprocating,Positioning,Unknown,0,0,0,1,VMC,Landing
20090506X83403,ANC09LA038,5/6/09,"BETHEL, AK",United States,60.774445,-161.840833,Non-Fatal,Airplane,N629SP,Cessna,TU206,No,1,Reciprocating,Unknown,Alaska Scenic Air Llc,0,0,1,Unknown,VMC,Takeoff
20190708X12801,ANC19LA031,7/8/19,"BETHEL, AK",United States,60.776667,-161.838611,Non-Fatal,Airplane,N9448B,Cessna,208,No,1,Turbo Prop,Unknown,Grant Aviation Inc,0,0,6,Unknown,VMC,Go-around
20100119X00231,ANC10LA013,1/19/10,"BETHEL, AK",United States,60.779723,-161.838055,Non-Fatal,Airplane,N20109,Cessna,172M,No,1,Reciprocating,Unknown,Yute Air Taxi (dba: Yute Air Taxi),0,0,0,3,VMC,Takeoff
20081009X70534,ANC09LA004B,10/7/08,"BETHEL, AK",United States,60.779723,-161.838055,Non-Fatal,Airplane,N411GV,Cessna,208B,No,1,Turbo Prop,Unknown,Hageland Aviation Inc. (dba: Frontier Alaska),0,0,1,17,VMC,Taxi
20081009X70534,ANC09LA004A,10/7/08,"BETHEL, AK",United States,60.779723,-161.838055,Non-Fatal,Airplane,N1229C,Cessna,208B,No,1,Turbo Prop,Unknown,Grant Aviation Inc.,0,0,1,17,VMC,Taxi
20080826X01320,ANC08LA106B,8/18/08,"BETHEL, AK",United States,60.779723,-161.838055,Non-Fatal,Airplane,N7380U,Cessna,207A,No,1,Reciprocating,Unknown,Flight Alaska (dba: Yute Air),0,0,0,3,VMC,Standing
20080826X01320,ANC08LA106A,8/18/08,"BETHEL, AK",United States,60.779723,-161.838055,Non-Fatal,Airplane,N9935M,Cessna,207A,No,1,Reciprocating,Unknown,Flight Alaska (dba: Yute Air),0,0,0,3,VMC,Taxi
20190502X02835,GAA19CA239,5/1/19,"BETHEL, AK",United States,60.778611,-161.837222,Non-Fatal,Airplane,N524AV,Gippsland,GA8,No,1,Reciprocating,Unknown,Global Air Concepts Llc,0,0,0,7,VMC,Taxi
20100914X32027,ANC10CA089,9/14/10,"BETHEL, AK",United States,60.778611,-161.837222,Non-Fatal,Airplane,N45624,Cessna,150M,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Approach
20050725X01095,ANC05CA095,7/3/05,"BETHEL, AK",United States,60.766667,-161.833333,Non-Fatal,Airplane,N48CF,Cessna,207,No,1,Reciprocating,Positioning,Unknown,0,0,0,1,VMC,Cruise
20050616X00797,ANC05CA054,4/3/05,"BETHEL, AK",United States,60.766667,-161.833333,Non-Fatal,Airplane,N9091D,Piper,PA-18,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20120607X93407,ANC12CA048,6/6/12,"PLATINUM, AK",United States,59.015556,-161.825278,Non-Fatal,Airplane,N9874M,Cessna,207A,No,1,Reciprocating,Unknown,Grant Aviation,0,0,0,3,VMC,Taxi
20131226X20136,ANC14CA013,12/23/13,"PLATINUM, AK",United States,59.0125,-161.8225,Non-Fatal,Airplane,N7069K,Piper,PA 20,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Landing
20110921X93314,ANC11CA105,9/16/11,"BETHEL, AK",United States,60.792777,-161.821389,Non-Fatal,Airplane,N82907,Piper,PA-18-150,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Takeoff
20110105X40356,ANC11LA008,1/4/11,"PLATINUM, AK",United States,59.011389,-161.819445,Non-Fatal,Airplane,N9304K,Piper,PA-32-300,No,1,Reciprocating,Unknown,Alaska Island Air Inc (dba: Akaska Island Air),0,0,3,2,VMC,Landing
20110617X84305,ANC11CA051,6/16/11,"BETHEL, AK",United States,60.800833,-161.785,Non-Fatal,Airplane,N9314D,Piper,PA-22-160,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20080611X00838,ANC08FA072,6/6/08,"QUINHAGAK, AK",United States,59.468056,-161.784722,Fatal,Airplane,N897SP,Piper,PA-18,No,1,Reciprocating,Personal,Unknown,1,0,0,Unknown,VMC,Maneuvering
20081117X71613,ANC09LA012,11/14/08,"NAPASKIAK, AK",United States,60.703056,-161.778334,Non-Fatal,Airplane,N36CF,Cessna,207,No,1,Reciprocating,Unknown,Flight Alaska (dba: Yute Air Alaska),0,0,1,1,IMC,Maneuvering
20120710X34427,ANC12CA072,7/6/12,"QUINHAGAK, AK",United States,59.774445,-161.769723,Non-Fatal,Airplane,N7779H,Piper,PA-12,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Takeoff
20130828X41517,ANC13CA087,8/27/13,"BETHEL, AK",United States,60.781945,-161.743055,Non-Fatal,Airplane,N734Q,Dehavilland,DHC-2 MK. I(L20A),No,1,Reciprocating,Positioning,Unknown,0,0,0,1,VMC,Landing
20160620X34145,ANC16LA032,6/17/16,"GOODNEWS BAY, AK",United States,59.236111,-161.716945,Non-Fatal,Airplane,N91170,Cessna,207,No,1,Reciprocating,Positioning,Unknown,0,1,0,Unknown,IMC,Cruise
20191111X71326,ANC20LA004,11/10/19,"GOODNEWS BAY, AK",United States,59.112222,-161.581389,Non-Fatal,Airplane,N7721C,Piper,PA32R,No,1,Reciprocating,Other Work Use,Unknown,0,0,0,2,VMC,Takeoff
20140930X44755,ANC14CA088,9/24/14,"HOLY CROSS, AK",United States,62.201389,-161.572223,Non-Fatal,Airplane,N3148M,Piper,PA 12,No,1,Reciprocating,Unknown,Matthew Thoft,0,0,0,1,VMC,Standing
20160831X62719,ANC16FA061B,8/31/16,"RUSSIAN MISSION, AK",United States,61.798055,-161.498889,Fatal,Airplane,N82452,Piper,PA18,No,1,Reciprocating,Other Work Use,Unknown,5,0,0,Unknown,VMC,Cruise
20160831X62719,ANC16FA061A,8/31/16,"RUSSIAN MISSION, AK",United States,61.798055,-161.498889,Fatal,Airplane,N752RV,Cessna,208,No,1,Turbo Prop,Unknown,"Hageland Aviation Services, Inc. (dba: Ravn Connect)",5,0,0,Unknown,VMC,Cruise
20121113X22942,ANC13LA009,11/11/12,"AKIACHAK, AK",United States,60.906389,-161.493055,Non-Fatal,Airplane,N8466Y,Piper,PA-18-150,No,1,Reciprocating,Personal,Unknown,0,0,1,Unknown,IMC,Unknown
20171017X74548,ANC18FA003,10/16/17,"RUSSIAN MISSION, AK",United States,61.64,-161.445555,Fatal,Airplane,N8347Z,Cessna,210,No,1,Reciprocating,Personal,Unknown,1,0,0,Unknown,VMC,Cruise
20130308X62710,ANC13LA029,3/6/13,"BETHEL, AK",United States,60.965556,-161.429167,Non-Fatal,Airplane,N1704U,Cessna,207,No,1,Reciprocating,Unknown,Flight Alaska Inc. (dba: Yute Air Alaska),0,0,0,3,VMC,Unknown
20090715X44125,ANC09LA065,7/11/09,"AKIACHAK, AK",United States,60.905833,-161.426389,Non-Fatal,Airplane,N225BL,Noorduyn,UC-64A,No,1,Reciprocating,Unknown,Renfro Michael W (dba: Renfro's Alaskan Adventures),0,0,0,2,VMC,Unknown
20050906X01394,ANC05CA099,7/9/05,"AKIACHAK, AK",United States,60.905833,-161.426389,Non-Fatal,Airplane,N73788,Cessna,172,No,1,Reciprocating,Unknown,Inland Aviation (dba: Inland Aviation),0,0,0,4,VMC,Landing
20120914X53348,ANC12CA105,9/13/12,"BETHEL, AK",United States,60.789444,-161.426111,Non-Fatal,Airplane,N543AR,Cessna,170B,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Takeoff
20060831X01272,ANC06CA053,5/14/06,"AKIACHAK, AK",United States,60.904722,-161.422223,Non-Fatal,Airplane,N91099,Cessna,207,No,1,Reciprocating,Unknown,Inland Aviation Services Inc,0,0,0,3,VMC,Standing
20090907X25625,ANC09CA093,9/6/09,"KOTZEBUE, AK",United States,68.4075,-161.354444,Non-Fatal,Airplane,N1187H,Aeronca,15AC,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Takeoff
20100514X45536,ANC10CA037,5/6/10,"PORT MOLLER, AK",United States,55.872778,-161.316667,Non-Fatal,Airplane,N3774Z,Piper,PA-18-150,No,1,Reciprocating,Other Work Use,Unknown,0,0,0,2,VMC,Approach
20200901X71756,ANC20CA088,8/21/20,"KOTZEBUE, AK",United States,67.239913,-161.189331,Unknown,Airplane,N9128T,Cessna,180,No,1,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown
20051028X01750,ANC05CA151,9/30/05,"BETHEL, AK",United States,60,-161.166667,Non-Fatal,Airplane,N3569Y,Cessna,182,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Landing
20090319X45005,ANC09LA025,3/14/09,"BUCKLAND, AK",United States,65.981389,-161.149166,Non-Fatal,Airplane,N4112K,Piper,PA-31-350,No,2,Reciprocating,Unknown,Frontier Flying Service (dba: Frontier Flying Service),0,0,0,1,VMC,Landing
20190415X62333,ANC19LA016,4/11/19,"BETHEL, AK",United States,61.033334,-161.133334,Non-Fatal,Airplane,N4466T,Piper,PA-32-300,No,1,Reciprocating,Unknown,Yute Commuter Service,0,0,0,4,VMC,Cruise
20090831X64557,ANC09TA090,8/30/09,"BETHEL, AK",United States,60.546666,-161.103333,Non-Fatal,Airplane,N743,Piper,PA-18-150,No,1,Reciprocating,Public Aircraft - Federal,Unknown,0,0,0,1,VMC,Landing
